anivia,top,0.0,0,1
anivia,jungle,0.0,0,1
anivia,mid,0.3170731707317073,13,41
anivia,bot,0.0,0,1
anivia,support,0.0,0,1
swain 2018,top,0.42857142857142855,3,7
swain 2018,jungle,0.0,0,1
swain 2018,mid,0.6153846153846154,8,13
swain 2018,bot,0.42857142857142855,6,14
swain 2018,support,0.42857142857142855,6,14
riven,top,0.5,20,40
riven,jungle,0.6666666666666666,2,3
riven,mid,0.5,1,2
riven,bot,0.0,0,1
riven,support,0.0,0,1
ezreal,top,0.3333333333333333,1,3
ezreal,jungle,0.0,0,1
ezreal,mid,0.5161290322580645,16,31
ezreal,bot,0.49268617021276595,1482,3008
ezreal,support,0.5,1,2
nasus,top,0.16666666666666666,1,6
nasus,jungle,0.0,0,2
nasus,mid,0.5,1,2
nasus,bot,0.0,0,1
nasus,support,0.0,0,1
jinx,top,0.0,0,1
jinx,jungle,0.0,0,1
jinx,mid,0.0,0,1
jinx,bot,0.4268292682926829,35,82
jinx,support,0.0,0,1
garen,top,0.6666666666666666,12,18
garen,jungle,0.0,0,2
garen,mid,0.16666666666666666,1,6
garen,bot,0.5,1,2
garen,support,0.0,0,1
tryndamere,top,0.4,6,15
tryndamere,jungle,0.0,0,2
tryndamere,mid,0.5,3,6
tryndamere,bot,0.0,0,1
tryndamere,support,0.0,0,1
skarner,top,0.25,2,8
skarner,jungle,0.5026737967914439,94,187
skarner,mid,0.0,0,1
skarner,bot,0.0,0,1
skarner,support,0.0,0,1
talon,top,0.0,0,1
talon,jungle,0.0,0,1
talon,mid,0.3333333333333333,6,18
talon,bot,0.0,0,1
talon,support,0.0,0,1
ahri,top,0.0,0,1
ahri,jungle,0.0,0,1
ahri,mid,0.34210526315789475,13,38
ahri,bot,0.0,0,1
ahri,support,0.0,0,1
ziggs,top,0.0,0,2
ziggs,jungle,0.0,0,1
ziggs,mid,0.4835164835164835,132,273
ziggs,bot,0.45622119815668205,99,217
ziggs,support,0.5,2,4
transparent,top,0.47619047619047616,10,21
transparent,jungle,0.47619047619047616,10,21
transparent,mid,0.45454545454545453,10,22
transparent,bot,0.47619047619047616,10,21
transparent,support,0.47619047619047616,10,21
fiddlesticks,top,0.0,0,1
fiddlesticks,jungle,0.0,0,2
fiddlesticks,mid,0.0,0,1
fiddlesticks,bot,0.0,0,1
fiddlesticks,support,0.6,3,5
graves,top,0.2222222222222222,2,9
graves,jungle,0.5301322880940715,1082,2041
graves,mid,0.4,4,10
graves,bot,0.25,1,4
graves,support,0.0,0,1
