H34T Esports,Gentlemen's Gaming,1,Gangplank/Elise/Talon/Ezreal/Thresh,Kayle 2019/Trundle/Lissandra/Lucian/Yuumi,2020-07-08 18:30:00
7more7 Pompa Team,piratesports,1,Volibear 2020/Graves/Syndra/Jhin/Braum,Olaf/Sett/Azir/Ashe/Nautilus,2020-07-14 15:30:00
Illuminar Gaming,K1CK eSports Club,1,Wukong/Olaf/Galio 2017/Ziggs/Senna,Renekton/Trundle/Orianna/Aphelios/Nautilus,2020-07-14 16:30:00
H34T Esports,PRIDE,2,Gangplank/Volibear 2020/LeBlanc/Ashe/Nautilus,Vladimir/Trundle/Orianna/Ezreal/Thresh,2020-07-14 17:30:00
Gentlemen's Gaming,AGO ROGUE,2,Vladimir/Trundle/Orianna/Ashe/Thresh,Gangplank/Sett/Syndra/Aphelios/Tahm Kench,2020-07-14 18:30:00
Gentlemen's Gaming,Illuminar Gaming,1,Cam/Lee Sin/Corki/Ashe/Karma,Kennen/Sejuani/Orianna/Wukong/Senna,2020-07-15 15:30:00
K1CK eSports Club,7more7 Pompa Team,2,Ornn/Lee Sin/Corki/Kai'Sa/Thresh,Akali 2018/Rek'Sai/Twisted Fate/Ezreal/Nautilus,2020-07-15 16:30:00
H34T Esports,piratesports,1,Volibear 2020/Lee Sin/Cassiopeia/Aphelios/Braum,Ornn/Trundle/Corki/Kog'Maw/Thresh,2020-07-15 17:30:00
PRIDE,AGO ROGUE,2,Gangplank/Nocturne/Orianna/Karthus/Morgana 2019,Gnar/Sett/Zoe/Ezreal/Bard,2020-07-15 18:30:00
7more7 Pompa Team,Gentlemen's Gaming,1,Akali 2018/Shyvana/Sett/Senna/Nautilus,Jax/Kha'Zix/Zoe/Aphelios/Karma,2020-07-21 15:30:00
AGO ROGUE,K1CK eSports Club,1,Wukong/Trundle/Zoe/Miss Fortune/Yuumi,Ornn/Graves/LeBlanc/Ezreal/Bard,2020-06-09 18:30:00
piratesports,PRIDE,1,Gangplank/Sett/Zoe/Ashe/Lulu,Ornn/Volibear 2020/Corki/Ezreal/Thresh,2020-07-21 16:30:00
Illuminar Gaming,H34T Esports,2,Gnar/Rek'Sai/Syndra/Ashe/Thresh,Volibear 2020/Kha'Zix/LeBlanc/Aphelios/Leo,2020-07-21 17:30:00
K1CK eSports Club,AGO ROGUE,1,Cam/Graves/Galio 2017/Ashe/Nautilus,Gangplank/Skar/Azir/Senna/Sett,2020-07-21 18:30:00
H34T Esports,K1CK eSports Club,2,Gangplank/Nidalee/Talon/Aph/Taric,Malphite/Lee Sin/Karma/Ashe/Nautilus,2020-07-22 15:30:00
PRIDE,Gentlemen's Gaming,2,Jax/Nidalee/Orianna/Ashe/Leo,Cam/Elise/Corki/Ezreal/Karma,2020-07-22 16:30:00
piratesports,Illuminar Gaming,2,Ornn/Nidalee/Zoe/Ashe/Blitzcrank,Gangplank/Sett/Akali 2018/Aph/Lulu,2020-07-22 17:30:00
AGO ROGUE,7more7 Pompa Team,1,Cam/Sett/Twisted Fate/Aph/Thr,Gangplank/Volibear 2020/Syndra/Senna/Maokai,2020-07-22 18:30:00
K1CK eSports Club,H34T Esports,2,Wukong/Lee Sin/Twisted Fate/Miss Fortune/Leo,Renekton/Nidalee/Syl/Aph/Nautilus,2020-07-22 19:30:00
H34T Esports,AGO ROGUE,2,Ornn/Graves/Syndra/Senna/Karma,Wukong/Trundle/Orianna/Ezreal/Yuumi,2020-06-10 15:30:00
piratesports,Gentlemen's Gaming,2,Ornn/Graves/Corki/Ezreal/Karma,Maokai/Lee Sin/Orianna/Miss Fortune/Yuumi,2020-06-10 16:30:00
K1CK eSports Club,PRIDE,1,Wukong/Lee Sin/Rumble/Varus 2018/Braum,Gangplank/Graves/Cassiopeia/Kalista/Thresh,2020-06-10 17:30:00
Illuminar Gaming,7more7 Pompa Team,1,Gangplank/Trundle/Zoe/Senna/Nautilus,Mordekaiser 2019/Lee Sin/Syndra/Miss Fortune/Leo,2020-06-10 18:30:00
7more7 Pompa Team,PRIDE,1,Ornn/Olaf/Azir/Ezreal/Yuumi,Sett/Gragas/Corki/Kalista/Leo,2020-06-16 15:30:00
NVision Esports,MnM Gaming Academy,1,Jax/Olaf/Syndra/Ezreal/Bard,Shen/Sett/Azir/Senna/Maokai,2020-08-02 15:00:00
NVision Esports,MnM Gaming Academy,1,Ornn/Trundle/Syndra/Ziggs/Rakan,Wukong/Lee Sin/Azir/Ezreal/Nautilus,2020-08-02 15:00:00
Demise,Munster Rugby Academy,1,Wukong/Elise/Swain 2018/Caitlyn/Morgana 2019,Mordekaiser 2019/Graves/Azir/Ezreal/Rakan,2020-08-02 17:00:00
Demise,Munster Rugby Academy,2,Sylas/Olaf/Zoe/Sona/Lux,Kennen/Sett/Syndra/Kalista/Blitzcrank,2020-08-02 17:00:00
Demise,Munster Rugby Academy,2,Maokai/Volibear 2020/Orianna/Kai'Sa/Lulu,Kennen/Sett/Twisted Fate/Ezreal/Thr,2020-08-02 17:00:00
NVision Esports,Munster Rugby Academy,1,Camille/Trundle/Zoe/Ezreal/Rakan,Ornn/Sett/LeBlanc/Caitlyn/Karma,2020-08-03 17:00:00
NVision Esports,Munster Rugby Academy,2,Urgot 2017/Olaf/Zoe/Ziggs/Thresh,Ornn/Graves/Orianna/Ezreal/Bard,2020-08-03 17:00:00
NVision Esports,Munster Rugby Academy,1,Mordekaiser 2019/Trundle/Syndra/Caitlyn/Senna,Ornn/Wukong/Azir/Ashe/Karma,2020-08-03 17:00:00
NVision Esports,Munster Rugby Academy,1,Sion/Trundle/Zoe/Ziggs/Bard,Maokai/Olaf/Syndra/Ashe/Lulu,2020-08-03 17:00:00
Munster Rugby Academy,MnM Gaming Academy,2,Maokai/Nidalee/Zoe/Jinx/Karma,Renekton/Graves/Twisted Fate/Caitlyn/Thresh,2020-06-21 18:00:00
Bulldog Esports,Enclave Gaming,2,Sett/Kindred/Orianna/Ezreal/Thresh,Ornn/Trundle/Zoe/Varus 2018/Morgana 2019,2020-06-21 19:00:00
Demise,London Esports,2,Jax/Elise/Azir/Miss Fortune/Nautilus,Sion/Graves/Orianna/Senna/Karma,2020-06-21 20:00:00
Enclave Gaming,Munster Rugby Academy,2,Ornn/Lee Sin/Azir/Kalista/Sett,Wukong/Rek'Sai/Corki/Syndra/Nautilus,2020-06-22 17:00:00
Barrage Academy,Demise,2,Maokai/Lee Sin/LeBlanc/Ezreal/Yuumi,Volibear 2020/Elise/Syndra/Varus 2018/Nautilus,2020-06-22 18:00:00
MnM Gaming Academy,NVision Esports,1,Malphite/Graves/Twisted Fate/Varus 2018/Sett,Renekton/Trundle/Cassiopeia/Aphelios/Karma,2020-06-22 19:00:00
Bulldog Esports,London Esports,2,Aatrox 2018/Jarvan IV/Ekko/Ezreal/Thresh,Urgot 2017/Nidalee/Syndra/Miss Fortune/Blitzcrank,2020-06-22 20:00:00
London Esports,Barrage Academy,2,Volibear 2020/Kindred/Orianna/Senna/Soraka,Ornn/Graves/Azir/Ezreal/Rakan,2020-06-28 17:00:00
NVision Esports,Enclave Gaming,1,Wukong/Sett/Orianna/Aphelios/Bard,Aatrox 2018/Volibear 2020/Vel'Koz/Varus 2018/Thresh,2020-06-28 18:00:00
Demise,MnM Gaming Academy,2,Illaoi/Lee Sin/LeBlanc/Varus 2018/Thresh,Volibear 2020/Sett/Galio 2017/Aphelios/Lulu,2020-06-28 19:00:00
NVision Esports,Demise,2,Ornn/Trundle/Viktor/Miss Fortune/Lulu,Sett/Elise/Orianna/Aphelios/Thresh,2020-06-14 17:00:00
Bulldog Esports,Munster Rugby Academy,2,Volibear 2020/Lee Sin/Cassiopeia/Senna/Wukong,Darius/Gragas/Twisted Fate/Aphelios/Thresh,2020-06-28 20:00:00
Enclave Gaming,Demise,1,Camille/Trundle/Azir/Ezreal/Braum,Kayle 2019/Taliyah/Syndra/Kalista/Nautilus,2020-06-29 17:00:00
MnM Gaming Academy,London Esports,2,Wukong/Lee Sin/Galio 2017/Xayah/Rakan,Gangplank/Nidalee/Cassiopeia/Varus 2018/Thresh,2020-06-29 18:00:00
Barrage Academy,Bulldog Esports,1,Volibear 2020/Graves/Azir/Ezreal/Rakan,Ornn/Lee Sin/Zoe/Kai'Sa/Karma,2020-06-29 19:00:00
Munster Rugby Academy,NVision Esports,1,Wukong/Nidalee/Twisted Fate/Kalista/Thresh,Sett/Jarvan IV/Orianna/Miss Fortune/Shen,2020-06-29 20:00:00
Demise,Munster Rugby Academy,2,Mordekaiser 2019/Trundle/Galio 2017/Ezreal/Thresh,Sett/Lee Sin/Syndra/Ashe/Nautilus,2020-07-05 17:00:00
Bulldog Esports,NVision Esports,2,Sion/Hecarim/LeBlanc/Ashe/Karma,Sett/Graves/Orianna/Ziggs/Rakan,2020-07-05 18:00:00
London Esports,Enclave Gaming,2,Volibear 2020/Trundle/LeBlanc/Ezreal/Karma,Sett/Olaf/Kassadin/Aphelios/Nautilus,2020-07-05 19:00:00
Barrage Academy,MnM Gaming Academy,2,Gangplank/Volibear 2020/Syndra/Ashe/Nautilus,Renekton/Sett/Kog'Maw/Caitlyn/Thresh,2020-07-05 20:00:00
MnM Gaming Academy,Bulldog Esports,1,Ornn/Trundle/Kog'Maw/Aphelios/Thresh,Sion/Graves/Syndra/Varus 2018/Nautilus,2020-07-06 17:00:00
Enclave Gaming,Barrage Academy,1,Ornn/Shyvana/Azir/Jhin/Thresh,Wukong/Jarvan IV/Zoe/Varus 2018/Braum,2020-06-14 18:00:00
Barrage Academy,Enclave Gaming,2,Gnar/Trundle/Azir/Ezreal/Rakan,Sett/Olaf/Corki/Kai'Sa/Nautilus,2020-07-06 18:00:00
London Esports,Munster Rugby Academy,1,Gangplank/Shyvana/Orianna/Ezreal/Thresh,Sett/Lee Sin/Twisted Fate/Aphelios/Nautilus,2020-07-06 19:00:00
Demise,NVision Esports,2,Renekton/Taliyah/Galio 2017/Aphelios/Lulu,Sett/Graves/Syndra/Ziggs/Rakan,2020-07-06 20:00:00
NVision Esports,London Esports,2,Malphite/Ekko/Pantheon 2019/Ashe/Rakan,Gangplank/Nocturne/Galio 2017/Kalista/Nautilus,2020-07-12 17:00:00
Bulldog Esports,Demise,2,Aatrox 2018/Trundle/LeBlanc/Aphelios/Nautilus,Maokai/Lee Sin/Orianna/Ashe/Bard,2020-07-12 18:00:00
Munster Rugby Academy,Barrage Academy,1,Kled/Nidalee/Zoe/Ezreal/Karma,Maokai/Graves/Kog'Maw/Varus 2018/Nautilus,2020-07-12 19:00:00
Enclave Gaming,MnM Gaming Academy,2,Aatrox 2018/Wukong/Corki/Ashe/Braum,Renekton/Sett/Zoe/Ziggs/Nautilus,2020-07-12 20:00:00
Barrage Academy,NVision Esports,1,Wukong/Volibear 2020/Neeko/Heimerdinger/Karma,Zac/Graves/Lulu/Ashe/Bard,2020-07-13 17:00:00
MnM Gaming Academy,Munster Rugby Academy,2,Renekton/Graves/Zoe/Aphelios/Thresh,Ornn/Elise/Azir/Kalista/Nautilus,2020-07-13 18:00:00
Enclave Gaming,Bulldog Esports,1,Kennen/Trundle/Neeko/Ezreal/Nautilus,Jayce/Lee Sin/Zoe/Kalista/Thresh,2020-07-13 19:00:00
Munster Rugby Academy,London Esports,2,Urgot 2017/Wukong/Azir/Aphelios/Thresh,Sion/Graves/Orianna/Miss Fortune/Nautilus,2020-06-14 19:00:00
London Esports,Demise,2,Illaoi/Nidalee/Galio 2017/Kalista/Leona,Maokai/Trundle/Orianna/Ashe/Bard,2020-07-13 20:00:00
Munster Rugby Academy,Enclave Gaming,1,Malphite/Volibear 2020/Azir/Ashe/Lulu,Kennen/Graves/Corki/Ezreal/Sett,2020-07-19 17:00:00
Demise,Barrage Academy,1,Jax/Karthus/Azir/Kai'Sa/Nautilus,Wukong/Sejuani/Ekko/Ezreal/Karma,2020-07-19 18:00:00
NVision Esports,MnM Gaming Academy,1,Urgot 2017/Olaf/Zoe/Ziggs/Bard,Ornn/Nunu & willump/Twisted Fate/Aphelios/Karma,2020-07-19 19:00:00
Bulldog Esports,London Esports,2,Sett/Elise/Azir/Senna/Alistar,Sion/Kha'Zix/Orianna/Karthus/Pyke,2020-07-19 20:00:00
Barrage Academy,London Esports,2,Volibear 2020/Rek'Sai/Neeko/Heimerdinger/Thresh,Gangplank/Kha'Zix/Orianna/Syndra/Nautilus,2020-07-20 17:00:00
Enclave Gaming,NVision Esports,2,Ornn/Pantheon 2019/Twisted Fate/Kalista/Thresh,Mordekaiser 2019/Olaf/Zoe/Ezreal/Rakan,2020-07-20 18:00:00
MnM Gaming Academy,Demise,2,Ornn/Nunu & willump/Karma/Aphelios/Lulu,Sylas/Elise/Zoe/Ashe/Nautilus,2020-07-20 19:00:00
Munster Rugby Academy,Bulldog Esports,1,Wukong/Lee Sin/Zoe/Ashe/Tahm kench,Malphite/Kha'Zix/Orianna/Lucian/Sett,2020-07-20 20:00:00
Demise,Enclave Gaming,1,Maokai/Olaf/Orianna/Ashe/Lulu,Malphite/Sett/Azir/Jhin/Nautilus,2020-07-26 17:00:00
Bulldog Esports,MnM Gaming Academy,2,Ornn/Nidalee/Yasuo/Ziggs/Thresh,Maokai/Kindred/Karma/Aphelios/Lulu,2020-06-14 20:00:00
London Esports,MnM Gaming Academy,2,Gangplank/Lee Sin/Orianna/Ezreal/Bard,Kennen/Graves/Azir/Senna/Maokai,2020-07-26 18:00:00
Bulldog Esports,Barrage Academy,2,Renekton/Shyvana/Zed/Ashe/Lulu,Gragas/Graves/Syndra/Jhin/Pantheon 2019,2020-07-26 19:00:00
NVision Esports,Munster Rugby Academy,1,Jax/Sett/Zoe/Ezreal/Rakan,Shen/Volibear 2020/Azir/Kalista/Thr,2020-07-26 20:00:00
Munster Rugby Academy,Demise,2,Sett/Trundle/LeBlanc/Senna/Leona,Wukong/Olaf/Orianna/Ashe/Lulu,2020-07-27 17:00:00
NVision Esports,Bulldog Esports,1,Vladimir/Sett/Syndra/Aphelios/Rakan,Kennen/Volibear 2020/Orianna/Ezreal/Braum,2020-07-27 18:00:00
Enclave Gaming,London Esports,1,Camille/Trundle/Neeko/Karthus/Tahm Kench,Shen/Graves/Cassiopeia/Syndra/Nautilus,2020-07-27 19:00:00
MnM Gaming Academy,Barrage Academy,1,Shen/Kha'Zix/Azir/Caitlyn/Nautilus,Ornn/Volibear 2020/Syndra/Jhin/Thresh,2020-07-27 20:00:00
Munster Rugby Academy,NVision Esports,2,Urgot 2017/Volibear 2020/Orianna/Ashe/Karma,Mordekaiser 2019/Sett/Zoe/Ezreal/Thresh,2020-07-29 18:00:00
Demise,MnM Gaming Academy,1,Sylas/Olaf/Swain 2018/Caitlyn/Lulu,Fiora/Volibear 2020/LeBlanc/Senna/Nautilus,2020-07-29 19:00:00
Munster Rugby Academy,MnM Gaming Academy,1,Maokai/Graves/Syndra/Ashe/Lulu,Kennen/Kha'Zix/Azir/Ezreal/Nautilus,2020-07-30 18:00:00
London Esports,NVision Esports,2,Ornn/Jarvan IV/Anivia/Miss Fortune/Nautilus,Sett/Olaf/Lulu/Aphelios/Rakan,2020-06-15 17:00:00
NVision Esports,Demise,1,////,////,2020-07-30 19:00:00
Demise,Bulldog Esports,1,Wukong/Trundle/Azir/Kalista/Nautilus,Mordekaiser 2019/Kindred/Cassiopeia/Aphelios/Lulu,2020-06-15 18:00:00
Barrage Academy,Munster Rugby Academy,2,Ornn/Jarvan IV/Zoe/Aphelios/Lulu,Sett/Graves/Orianna/Cassiopeia/Nautilus,2020-06-15 19:00:00
MnM Gaming Academy,Enclave Gaming,2,Mordekaiser 2019/Jarvan IV/Cassiopeia/Ezreal/Karma,Ornn/Trundle/Neeko/Varus 2018/Soraka,2020-06-15 20:00:00
NVision Esports,Barrage Academy,1,Sett/Graves/Orianna/Ziggs/Pyke,Gragas/Lee Sin/Karma/Kalista/Thresh,2020-06-21 17:00:00
Peak Performers,KÄJY,2,Gangplank/Trundle/Ekko/Kai'Sa/Yuumi,Renekton/Jarvan IV/Katarina/Ezreal/Bard,2020-06-10 17:30:00
Nordic Dogs,BuzzKill,2,Wukong/Jarvan IV/Rumble/Aphelios/Nautilus,Jax/Ekko/Karma/Ezreal/Yuumi,2020-06-10 17:30:00
HuijaHaija,KOVA Esports,2,Ornn/Kindred/Cassiopeia/Varus 2018/Karma,Camille/Sejuani/Ekko/Sivir/Yuumi,2020-06-10 17:30:00
Rank 55 Dragons,Peak Performers,1,Ornn/Lee Sin/Cassiopeia/Miss Fortune/Zilean,Volibear 2020/Hecarim/Azir/Ezreal/Thresh,2020-06-15 16:00:00
BuzzKill,KOVA Esports,2,Vladimir/Hecarim/Karma/Ezreal/Bard,Renekton/Trundle/Syndra/Kai'Sa/Yuumi,2020-06-15 16:00:00
KÄJY,NYYRIKKI,2,Jayce/Trundle/Vladimir/Kai'Sa/Lulu,Camille/Graves/Galio 2017/Ezreal/Sett,2020-06-15 17:00:00
Nordic Dogs,HuijaHaija,2,Hecarim/Trundle/Viktor/Miss Fortune/Nautilus,Aatrox 2018/Nidalee/Ryze/Aphelios/Braum,2020-06-15 17:00:00
NYYRIKKI,Nordic Dogs,1,Mordekaiser 2019/Trundle/Orianna/Kalista/Sett,Riven/Jarvan IV/Viktor/Senna/Swain 2018,2020-06-17 16:00:00
KOVA Esports,Peak Performers,1,Renekton/Trundle/Corki/Kalista/Blitzcrank,Soraka/Ekko/Galio 2017/Vayne/Thresh,2020-06-17 16:00:00
Rank 55 Dragons,BuzzKill,2,Shen/Graves/Syndra/Irelia 2018/Nautilus,Jax/Trundle/Ekko/Ezreal/Karma,2020-06-17 16:00:00
Peak Performers,BuzzKill,2,Gangplank/Sejuani/Diana/Kog'Maw/Lulu,Ryze/Hecarim/LeBlanc/Ezreal/Karma,2020-06-08 16:00:00
HuijaHaija,KÄJY,1,Gangplank/Trundle/Azir/Aphelios/Lulu,Renekton/Jarvan IV/Orianna/Syndra/Nautilus,2020-06-17 16:00:00
Peak Performers,Nordic Dogs,2,Ornn/Sejuani/Orianna/Ezreal/Bard,Jax/Olaf/Corki/Kalista/Swain 2018,2020-06-17 17:30:00
HuijaHaija,Rank 55 Dragons,1,Camille/Trundle/Orianna/Varus 2018/Nautilus,Ornn/Olaf/Ekko/Kai'Sa/Lulu,2020-06-17 17:30:00
KÄJY,KOVA Esports,2,Rumble/Jarvan IV/Cassiopeia/Varus 2018/Nautilus,Karma/Sett/Ekko/Lucian/Braum,2020-06-17 17:30:00
BuzzKill,NYYRIKKI,1,Jax/Elise/Ekko/Ezreal/Nautilus,Maokai/Trundle/Diana/Aphelios/Karma,2020-06-17 17:30:00
Nordic Dogs,Rank 55 Dragons,1,////,////,2020-06-22 16:00:00
HuijaHaija,Peak Performers,1,////,////,2020-06-22 16:00:00
KÄJY,BuzzKill,2,////,////,2020-06-22 17:00:00
KOVA Esports,NYYRIKKI,1,////,////,2020-06-22 18:00:00
Rank 55 Dragons,KOVA Esports,2,////,////,2020-06-24 16:00:00
KÄJY,Rank 55 Dragons,1,Renekton/Sejuani/Vladimir/Aphelios/Lulu,Shen/Graves/Azir/Ezreal/Karma,2020-06-08 16:00:00
HuijaHaija,Nordic Dogs,2,////,////,2020-06-24 16:00:00
BuzzKill,Peak Performers,1,////,////,2020-06-24 16:00:00
NYYRIKKI,KÄJY,1,////,////,2020-06-24 16:00:00
Peak Performers,NYYRIKKI,2,////,////,2020-06-24 17:30:00
Nordic Dogs,KOVA Esports,2,////,////,2020-06-24 17:30:00
HuijaHaija,BuzzKill,1,////,////,2020-06-24 17:30:00
Rank 55 Dragons,KÄJY,1,////,////,2020-06-24 17:30:00
Nordic Dogs,NYYRIKKI,2,////,////,2020-06-29 16:00:00
Peak Performers,KOVA Esports,2,////,////,2020-06-29 16:15:00
BuzzKill,Rank 55 Dragons,1,////,////,2020-06-29 17:00:00
NYYRIKKI,HuijaHaija,1,Renekton/Graves/Karma/Ezreal/Yuumi,Aatrox 2018/Trundle/Cassiopeia/Kalista/Nautilus,2020-06-08 17:00:00
KÄJY,HuijaHaija,2,////,////,2020-06-29 18:00:00
Peak Performers,HuijaHaija,2,////,////,2020-07-01 16:00:00
Rank 55 Dragons,Nordic Dogs,2,////,////,2020-07-01 16:00:00
NYYRIKKI,BuzzKill,1,////,////,2020-07-01 16:00:00
KOVA Esports,KÄJY,1,////,////,2020-07-01 16:00:00
Nordic Dogs,Peak Performers,1,////,////,2020-07-01 17:30:00
NYYRIKKI,Rank 55 Dragons,1,////,////,2020-07-01 17:30:00
KOVA Esports,HuijaHaija,1,////,////,2020-07-01 17:30:00
BuzzKill,KÄJY,1,////,////,2020-07-01 17:30:00
KÄJY,Peak Performers,1,////,////,2020-07-06 16:15:00
KOVA Esports,Nordic Dogs,1,Ornn/Trundle/Orianna/Xayah/Galio 2017,Renekton/Jarvan IV/Corki/Aphelios/Nautilus,2020-06-08 18:00:00
BuzzKill,Nordic Dogs,1,////,////,2020-07-06 17:00:00
Rank 55 Dragons,HuijaHaija,1,////,////,2020-07-06 18:00:00
NYYRIKKI,KOVA Esports,1,////,////,2020-07-06 19:00:00
Peak Performers,Rank 55 Dragons,2,////,////,2020-07-13 15:15:00
KÄJY,Nordic Dogs,2,////,////,2020-07-13 16:00:00
KOVA Esports,BuzzKill,1,////,////,2020-07-13 17:00:00
HuijaHaija,NYYRIKKI,2,////,////,2020-07-13 18:00:00
Nordic Dogs,HuijaHaija,1,////,////,2020-07-14 17:30:00
NYYRIKKI,Peak Performers,1,Renekton/Lee Sin/Syndra/Aphelios/Leona,Gragas/Trundle/Galio 2017/Yasuo/Nautilus,2020-06-10 16:00:00
Nordic Dogs,KÄJY,1,Illaoi/Jarvan IV/Corki/Aphelios/Galio 2017,Aatrox 2018/Trundle/Azir/Xayah/Thresh,2020-06-10 16:00:00
KOVA Esports,Rank 55 Dragons,1,Camille/Trundle/Ekko/Xayah/Rakan,Jax/Jarvan IV/Cassiopeia/Kog'Maw/Lulu,2020-06-10 16:00:00
BuzzKill,HuijaHaija,1,Ekko/Tahm Kench/Jax/Syndra/Senna,Aatrox 2018/Nidalee/Orianna/Aphelios/Braum,2020-06-10 16:00:00
Rank 55 Dragons,NYYRIKKI,2,Ornn/Trundle/Orianna/Ezreal/Morgana 2019,Soraka/Graves/Vladimir/Aphelios/Thresh,2020-06-10 17:30:00
BuzzKill,Nordic Dogs,1,Cam/Volibear 2020/Syndra/Ashe/Tahm Kench,Darius/Jarvan IV/Corki/Senna/Heimerdinger,2020-07-15 15:00:00
BuzzKill,Nordic Dogs,1,Vladimir/Rek'Sai/Syndra/Ezreal/Braum,Jax/Jarvan IV/Corki/Aph/Galio 2017,2020-07-15 15:00:00
NYYRIKKI,BuzzKill,1,Yorick/Nunu & willump/Azir/Senna/Sett,Vladimir/Olaf/Ekko/Ashe/Lulu,2020-07-20 15:00:00
NYYRIKKI,BuzzKill,2,Ornn/Nunu & willump/Ahri/Senna/Thr,Jax/Dr. Mundo/Orianna/Aph/Lulu,2020-07-20 15:00:00
NYYRIKKI,BuzzKill,2,Mordekaiser 2019/Volibear 2020/Vladimir/Senna/Nautilus,Sett/Nocturne/Orianna/Ezreal/Braum,2020-07-20 15:00:00
KOVA Esports,BuzzKill,1,Dr. Mundo/Nocturne/Karma/Xayah/Taric,Kayle 2019/Shyvana/Orianna/Ashe/Maokai,2020-07-27 15:00:00
KOVA Esports,BuzzKill,1,Renekton/Wukong/Sylas/Ezreal/Yuumi,Camille/Sett/Ekko/Ashe/Braum,2020-07-27 15:00:00
Electronik Generation,SAMCLAN Esports Club,2,Soraka/Sejuani/Sylas/Ashe/Thresh,Karma/Karthus/Sett/Caitlyn/Morgana 2019,2020-08-02 14:00:00
Electronik Generation,SAMCLAN Esports Club,1,Aatrox 2018/Kha'Zix/Twisted Fate/Miss Fortune/Thresh,Sett/Lee Sin/Azir/Ashe/Braum,2020-08-02 14:00:00
Electronik Generation,SAMCLAN Esports Club,1,Ekko/Volibear 2020/Cam/Miss Fortune/Thresh,Sett/Karthus/Karma/Ezreal/Braum,2020-08-02 14:00:00
OFFSET Esports,Boavista FC,2,Karma/Volibear 2020/Azir/Ezreal/Braum,Kennen/Lee Sin/Qiyana/Ashe/Sett,2020-07-19 14:00:00
OFFSET Esports,Boavista FC,1,Malphite/Volibear 2020/Orianna/Ezreal/Karma,Neeko/Trundle/Fizz/Ashe/Thresh,2020-07-19 14:00:00
OFFSET Esports,Boavista FC,1,Maokai/Graves/Orianna/Ashe/Thresh,Renekton/Lee Sin/Akali 2018/Jhin/Karma,2020-07-19 14:00:00
OFFSET Esports,Boavista FC,1,Maokai/Volibear 2020/Azir/Ashe/Karma,Kled/Lee Sin/Orianna/Ezreal/Galio 2017,2020-07-19 14:00:00
SAMCLAN Esports Club,OFFSET Esports,1,Gangplank/Volibear 2020/Zoe/Senna/Nautilus,Ornn/Trundle/Orianna/Ezreal/Braum,2020-07-26 14:00:00
SAMCLAN Esports Club,OFFSET Esports,1,Cam/Gragas/Zoe/Ezreal/Taric,Maokai/Volibear 2020/Orianna/Ashe/Lulu,2020-07-26 14:00:00
SAMCLAN Esports Club,OFFSET Esports,2,Wukong/Sett/Karma/Miss Fortune/Thr,Malphite/Kha'Zix/Orianna/Ezreal/Yuu,2020-07-26 14:00:00
SAMCLAN Esports Club,OFFSET Esports,1,Ornn/Sett/Azir/Miss Fortune/Karma,Maokai/Kha'Zix/Orianna/Ezreal/Yuu,2020-07-26 14:00:00
Electronik Generation,SAMCLAN Esports Club,1,Aatrox 2018/Volibear 2020/Sylas/Jhin/Nautilus,Wukong/Sett/Kassadin/Ashe/Thresh,2020-08-02 14:00:00
RED Canids,Team oNe eSports,2,Renekton/Lee Sin/Kog'Maw/Tristana/Braum,Malphite/Trundle/Viktor/Ashe/Thr,2020-08-15 16:00:00
RED Canids,Team oNe eSports,1,Irelia 2018/Karthus/LeBlanc/Jhin/Nautilus,Ornn/Nidalee/Malzahar/Caitlyn/Thr,2020-08-15 16:00:00
RED Canids,Team oNe eSports,1,Sion/Lil/Zoe/Ezreal/Bard,Wukong/Lee Sin/Orianna/Xayah/Rakan,2020-08-15 16:00:00
RED Canids,Havan Liberty Gaming,1,Cam/Sett/Zoe/Caitlyn/Thr,Ornn/Graves/Galio 2017/Jinx/Morgana 2019,2020-08-10 21:00:00
RED Canids,Havan Liberty Gaming,2,Gangplank/Sett/Syndra/Ezreal/Yuu,Aatrox 2018/Graves/Galio 2017/Sona/Lux,2020-08-10 21:00:00
RED Canids,Havan Liberty Gaming,1,Volibear 2020/Karthus/Kog'Maw/Ezreal/Tahm Kench,Renekton/Trundle/Orianna/Aph/Thr,2020-08-10 21:00:00
RED Canids,Havan Liberty Gaming,1,Vladimir/Sett/Zoe/Ezreal/Bard,Ornn/Graves/LeBlanc/Ashe/Karma,2020-08-10 21:00:00
Rensga eSports,Team oNe eSports,2,Kennen/Master yi/Taric/Caitlyn/Bard,Cam/Sejuani/Orianna/Sona/Lux,2020-08-11 21:00:00
Rensga eSports,Team oNe eSports,2,Cam/Volibear 2020/Zoe/Caitlyn/Morgana 2019,Poppy/Graves/Viktor/Ashe/Lux,2020-08-11 21:00:00
Rensga eSports,Team oNe eSports,1,Yorick/Kayn/Zoe/Caitlyn/Morgana 2019,Gangplank/Trundle/Lux/Ashe/Zyra,2020-08-11 21:00:00
Rensga eSports,Team oNe eSports,2,Renekton/Syl/Zoe/Ezreal/Bard,Cam/Nidalee/Lux/Ashe/Pyke,2020-08-11 21:00:00
RED Canids,Team oNe eSports,1,Gangplank/Lee Sin/Viktor/Caitlyn/Morgana 2019,Vladimir/Volibear 2020/Kog'Maw/Jhin/Thr,2020-08-15 16:00:00
